"서울|기타|넥스트에디션 잠실점|작은 악마들|https://www.nextedition.co.kr/shops/Nextedition%20Jamsil|4|60|TRUE|1년 전. <br><br>잊고 싶은 악몽같던 기억."|
"서울|기타|넥스트에디션 잠실점|데.코.연.(데이트 코스 연구회)|https://www.nextedition.co.kr/shops/Nextedition%20Jamsil|2|60|TRUE|누군가에게는 <br>유치할 수도 있는, <br><br>누군가에게는 <br>입가에 미소를 짓게 할, <br><br>그런 이야기."|
"서울|기타|룸엘이스케이프 신림점|METRO|http://www.roomlescape.com/|3|70|TRUE|죽은 자의 물품을 가지고 죽은 장소에서 <br>자정부터 새벽 4시까지 <br>아무런 행동을 취하지 않고 기다리고 있으면 <br>죽은 자와 관련된 걸 볼 수 있다. <br><br>- 끝내려면 그 원혼이 원하는 부분을 해결해야 함 - <br><br>잠이 들기 전, 눈을 뜨고 난 후, 밥을 먹을 때도 <br>운전을 할 때도 항상 그날의 일이 생각 난다. <br>누가 도대체 그녀에게 그런 일을... <br><br>혼자 조사하기 시작했다. <br>하지만 별다른 성과를 거두지 못했고 <br>나는 하지 말아야 될 행동을 해버렸다."|
"서울|기타|룸엘이스케이프 신림점|악몽|http://www.roomlescape.com/|5|70|TRUE|매일 밤 나는 꿈을 꾼다 <br>같은 꿈을 정말 천 번 이상꾼 것 같다 <br>꿈에는 항상 이상하게도 내가 다니던 <br>모교가 나온다 <br>현실인지 꿈인지 <br>하지만 거기까지다 <br>그 이후로는 기억이 없다 <br>꿈을 꾸고 나서는 이상한 일들이 발생한다 <br>그래서 나는 초자연적인 일들을 다루는 고스트 헌터 카페에 의뢰를 했다 <br>나의 문제를 해결해달라고 <br>그래서 나는 오늘 주술사와 <br>모교로 찾아간다"|
"서울|기타|룸엘이스케이프 신림점|트레져헌터|http://www.roomlescape.com/|4|70|TRUE|2240년 모두가 기다리던 타임머신이 완성되었고, <br>사람들은 과거와 미래뿐 아니라 최첨단 과학들을 이용해 <br>다른 행성으로까지 뻗어 나갈 수 있게 되었다. <br><br>그로인해 과거에 미래에서 보물을 탐사하는 <br>새로운 직업 트레져헌터 라는 직업이 생겨났다. <br><br>우리는 TREE2 행성에서 타임머신을 타고 <br>과거 이집트 문명을 탐사하던 중 <br>새로운 문명을 발견하게 된다..."|
"서울|기타|마스터키 노원점|통제구역|http://www.master-key.co.kr/|5|60|TRUE|낯선 방. <br>낯선 음성. <br><br>그리고, <br><br>나와 같으면서 다른 <br>낯선 그들"|
"서울|기타|마스터키 노원점|일탈|http://www.master-key.co.kr/|4|60|TRUE|한 번도 경험한 적 없던, <br><br>나의 처음이자 마지막 일탈."|
"서울|기타|마스터키 잠실점|이스케이프플랜|http://www.master-key.co.kr/|5|70|TRUE|갇히고 또 탈출하는 데에 무슨 이유가 필요한가 <br>오직 탈출의 <br>탈출에 의한 <br>탈출을 위한 <br>Escape Plan"|
"서울|기타|비밀의 화원 시네마틱 혜화점|달 : 기억의 조각|http://www.secretgardenescape.com/|3.5|70|TRUE|달님의 기억을 빌려주세요."|
"서울|기타|비밀의 화원 시네마틱 혜화점|딜레마|http://www.secretgardenescape.com/|3.5|75|TRUE|홍콩 침사추이의 작은 캡슐호텔. 3일간 머물렀던 한국인 투숙객 이은호가 체크아웃 후 실종되었다."|
"서울|기타|비트포비아 대학로점|구룡 잠들지 않는 도시|https://www.xphobia.net/|4|65|TRUE|홍콩의 눅눅한 뒷골목에서 하이에나처럼 살아가는 쓰레기 같은 내 인생 <br><br>하루하루가 지긋지긋하다. <br><br>그를 만났던 그날. 지극히 평범했던 그날 밤..."|
"서울|기타|비트포비아 사라진 그녀|사라진 그녀|https://www.xphobia.net/|4|75|TRUE|“제 아내가 사라졌어요…” <br><br>행복한 신혼생활을 즐기던 은행원 P씨, <br>어느 날 퇴근 후 집에 돌아오니, 급하게 챙겨 나간 흔적만이 있을 뿐… <br>불길한 마음에 아내에게 전화해 보지만, 없는 번호라는 응답만이 돌아온다. <br><br>갑자기 사라진 아내를 찾기 위해 P씨는 포비아 흥신소에 도움을 청하게 되고, <br>첫번째 임무로, 갓 입사한 신입 탐정인 당신이 이 사건을 맡게 되었다. <br><br>수소문 끝에 그녀에 대한 단서가 있다는 제보를 받고 <br>동대문 역사문화공원역을 찾아왔다. <br><br>그녀는 과연 누구였을까? <br>그녀의 정체에 다가갈수록 충격적인 진실들이 밝혀지기 시작하는데…"|
